,open,high,low,close,volume
3102,198.8800,199.9800,197.7900,199.0100,2418300
3103,197.8700,199.3700,197.2400,199.2900,2600500
3104,198.6200,199.4600,197.8900,198.4200,2160100
3105,198.2700,199.6900,198.1600,199.0300,2068300
3106,199.4300,200.8800,198.8000,199.9300,3209400
3107,198.7600,199.9400,198.5200,198.7600,2337800
3108,196.4800,198.9500,196.1600,198.5200,3278100
3109,194.1600,196.6000,193.0200,194.4500,2812600
3110,196.9600,197.8500,194.7200,195.1800,2559300
3111,196.5000,197.5800,195.8800,195.9800,3507000
3112,196.3200,197.8400,195.9200,196.6800,2787000
3113,195.1000,197.4100,193.9500,196.3900,4177300
3114,193.4900,194.9500,192.5700,193.9500,3282900
3115,190.3100,192.7700,189.3200,191.0800,3833800
3116,190.9200,191.3200,188.5600,190.3400,3597100
3117,189.7800,191.3000,188.2000,190.8300,3904500
3118,194.0900,194.9000,192.1700,192.4500,4789700
3119,193.4000,196.8500,192.9700,195.3400,10395400
3120,184.1500,188.5900,183.5500,188.2500,8019500
3121,185.7300,186.2900,183.2000,183.6500,5158600
3122,185.5800,186.1000,184.5800,184.7900,3144400
3123,183.4600,186.3300,183.0300,186.0100,3933000
3124,184.2500,184.3900,181.8500,183.0900,4931300
3125,186.2200,187.3600,183.5100,185.2500,5456100
3126,190.3000,191.1400,185.6000,186.2600,4690300
3127,190.7600,190.9991,188.0500,189.6700,3988100
3128,193.9200,193.9400,189.7400,191.4100,4952900
3129,194.8800,196.8500,193.6300,195.2900,2690200
3130,195.4600,196.3400,194.9100,195.9300,1450400
3131,196.3600,197.2000,194.8500,195.8300,2827000
3132,194.5500,195.8100,192.4100,195.5800,5259600
3133,191.2300,192.0800,188.9000,191.4000,3967300
3134,192.1400,193.7000,190.9000,193.0000,2762700
3135,193.5400,193.6800,190.7500,191.9500,3435900
3136,192.4800,193.3900,191.6800,192.8600,3211600
3137,193.8700,194.8800,193.2200,193.7000,8823000
3138,199.0700,199.4500,193.1900,193.3900,4316600
3139,198.7000,199.7400,197.5000,198.7800,3378200
3140,198.8300,199.9900,198.8000,198.9300,3297600
3141,197.5700,199.6400,197.1700,198.2900,3378900
3142,196.0800,199.2700,195.4000,199.1000,6389000
3143,193.0000,195.8300,192.7400,195.1000,3585000
3144,194.3600,195.1900,192.3450,193.1000,3247700
3145,192.1400,194.6700,192.1400,194.5500,3023700
3146,196.6000,196.7000,192.3700,192.5100,3273300
3147,193.7100,195.1400,192.7000,195.1400,2479200
3148,195.2800,195.8299,193.9400,194.4400,3701100
3149,190.7800,194.0000,190.0200,193.9900,3641300
3150,187.9200,189.8500,187.5600,189.2000,3556500
3151,188.3400,189.3800,187.0000,188.5400,4624500
3152,190.1200,191.7200,188.6000,189.0800,5206400
3153,194.1000,194.9300,192.0000,192.9000,9287500
3154,194.8000,195.4700,193.7700,194.5300,3602500
3155,195.2200,198.0800,195.2200,196.4600,3618500
3156,195.1100,196.0000,194.0000,194.3000,2901900
3157,195.9900,196.2800,194.0000,196.0900,3569300
3158,195.5300,196.4900,193.2000,196.1200,4100000
3159,198.0400,198.2600,196.0600,196.8200,3567100
3160,195.9800,197.9300,194.6300,197.7600,3831700
3161,198.7800,198.7800,195.1600,195.8800,5737100
3162,199.6700,200.7900,197.6400,197.8900,5626300
3163,199.4200,201.3500,198.1800,199.7300,5001000
3164,199.4400,201.4679,198.7600,199.0400,2987400
3165,199.9200,200.7100,198.5600,199.4400,3029200
3166,199.9600,202.1200,199.9500,201.1700,2391500
3167,201.0000,203.2500,200.0200,200.6000,3830500
3168,199.9900,203.0000,199.0600,201.2300,3742500
3169,202.4400,203.0600,199.7180,201.4800,3881500
3170,203.9600,204.7700,202.9000,203.7500,3373400
3171,206.4700,207.1100,204.4000,204.9900,4023600
3172,208.2700,208.9200,206.5500,207.2400,2826600
3173,206.9700,208.2700,206.9100,208.0600,2360300
3174,207.1800,208.9290,206.7100,208.0000,2715900
3175,206.7100,207.9600,206.3200,207.0800,2773200
3176,206.4700,208.1700,205.9100,206.8100,3496900
3177,203.4000,206.2100,203.4000,205.5800,3302700
3178,202.0200,203.6900,201.8000,203.5700,4003400
3179,199.0600,202.4800,198.8700,200.0000,5626300
3180,197.8900,199.1000,196.7910,198.6200,3618800
3181,199.8300,200.1200,199.0900,199.6000,4758200
3182,200.0300,201.2600,197.5210,199.5100,5762900
3183,202.4300,204.0700,200.0000,200.1300,10153500
3184,204.5700,207.6400,204.1500,207.4500,6065500
3185,204.7400,205.9700,202.7200,202.7200,3826600
3186,204.3200,204.6499,202.8000,202.8000,3767000
3187,202.8000,205.5600,202.6400,205.3200,2929600
3188,203.9900,204.3200,202.4593,202.5800,3366200
3189,204.9400,205.7400,202.1700,202.3300,4132900
3190,204.4000,206.1700,203.3700,204.9400,3326900
3191,205.1500,205.6800,204.4600,205.4700,3809000
3192,206.2200,206.9802,205.1900,206.0500,4404000
3193,209.3100,210.6900,208.5400,209.5000,4091500
3194,208.9600,209.6900,208.0900,209.4700,3387900
3195,208.7400,209.1200,208.0120,208.6500,3215200
3196,206.0900,208.5000,206.0200,208.2700,3403700
3197,207.4400,208.6900,206.2700,207.2900,3265700
3198,208.4600,208.6600,207.0000,207.1800,2704500
3199,206.4500,207.9200,206.3200,207.7700,3418200
3200,205.8900,205.9600,204.5600,205.4800,3036200
3201,204.0000,205.9900,203.9600,205.4900,3307800
3202,204.3200,205.7700,204.3000,204.6900,3329900
3203,204.7400,205.0000,203.7020,204.2500,3695100
3204,205.7100,206.5300,204.5000,205.7200,3763200
3205,207.0300,207.5200,206.0100,206.0100,9637000
3206,204.9400,206.1800,204.7400,206.0000,3621100
3207,203.7800,205.1500,203.6400,204.7200,4602300
3208,201.7200,203.9000,201.6107,203.7800,4866000
3209,200.9300,201.5700,200.2300,201.0000,3119700
3210,199.9800,201.1000,199.7200,200.6200,3178200
3211,199.2400,199.9900,198.6500,199.8100,3145800
3212,198.0900,198.5700,197.3100,197.7700,3346900
3213,199.1400,199.6400,196.8120,197.2600,5214700
3214,198.3600,201.1900,198.3000,200.6600,6938000
3215,197.1000,198.8900,197.0600,198.8100,3727400
3216,197.2300,198.4700,196.9300,197.5300,3560300
3217,197.8600,199.1700,196.4500,196.7300,5117100
3218,197.7500,198.9600,197.4322,197.9800,3167400
3219,196.7800,198.7100,196.1000,197.5300,3758400
3220,198.3800,198.5600,196.6100,197.7600,3353200
3221,193.8700,199.2300,193.2800,197.6100,8032700
3222,193.0300,194.7400,192.7500,193.8700,3275800
3223,193.7300,194.2400,192.4600,193.3900,3293600
3224,193.7100,193.8600,192.3000,193.4200,3746500
3225,192.6100,193.2500,192.0000,193.0200,3525500
3226,192.3100,193.4400,191.2600,192.2500,4020900
3227,191.7600,192.6000,190.8310,192.2200,3398100
3228,193.3100,193.6900,191.7400,192.6200,2458800
3229,191.7600,192.4300,191.2800,192.4200,3391100
3230,193.0300,194.4600,192.5500,193.1300,3876400
3231,192.7800,193.5800,191.7300,192.9500,3803800
3232,192.4500,194.1400,191.9700,193.3500,3433000
3233,192.4800,193.7600,192.0000,192.8200,3639800
3234,192.9300,194.1300,192.5400,193.6400,4521700
3235,192.7200,193.3300,191.3300,191.5300,3907300
3236,193.2100,194.8100,192.4100,192.6200,5088800
3237,193.0900,193.1000,191.0000,192.6000,4826800
3238,189.3900,192.7300,188.2200,192.5000,4359000
3239,190.0100,191.7700,189.8100,190.4600,3360400
3240,191.7900,192.7900,190.4700,190.9800,4004700
3241,191.3300,192.2399,189.6100,191.7300,4359700
3242,188.6300,192.3050,188.5241,191.9300,5345700
3243,187.9100,190.5200,187.6700,189.9800,5751700
3244,185.7700,188.9700,184.7500,188.5200,12849700
3245,181.7900,182.3599,180.3500,180.5200,8567200
3246,179.8300,181.6000,179.5000,181.0700,4600600
3247,180.3600,182.0000,179.3200,180.0000,6003400
3248,179.4800,179.6100,177.3472,179.1600,5279200
3249,181.8600,181.9100,178.3800,180.5500,6881000
3250,180.7300,182.8100,180.5000,182.3200,4110800
3251,183.2300,183.7200,181.2000,181.3100,5161000
3252,182.2000,182.2700,180.2700,181.5900,5201200
3253,184.3900,184.4800,182.3100,182.5400,4897100
3254,184.8100,185.0300,183.1000,184.6600,4463100
3255,185.5700,186.3300,184.9400,185.5400,4346700
3256,186.7300,188.7100,186.0000,186.3000,5646000
3257,186.3300,186.4800,183.8500,183.8800,3530900
3258,184.0700,186.2300,184.0100,186.1800,2941600
3259,185.1900,185.4000,183.3400,183.9900,2872000
3260,184.9700,185.8500,184.3900,184.9500,2775200
3261,183.1100,184.8500,181.8900,184.7500,3052300
3262,182.7100,182.8000,181.0000,182.0400,5052000
3263,183.2200,183.5000,179.0400,181.4700,9282500
3264,185.5000,187.3300,184.7550,187.2400,4740100
3265,184.5100,184.6900,182.2500,182.8900,5039900
3266,188.0100,188.0100,181.9100,183.5700,11849400
3267,190.4800,191.2000,186.8900,187.4800,4474500
3268,189.8400,190.2800,188.0000,188.7200,5057700
3269,193.4600,194.3000,190.6400,191.1500,5008400
3270,193.6400,193.9000,191.2200,192.1800,3796100
3271,192.9100,194.8700,192.4000,194.5600,4847900
3272,192.4800,193.8000,191.0700,191.5800,4369000
3273,191.9900,194.9000,191.2800,194.0500,5081700
3274,190.6500,193.5300,190.3200,192.9400,4144900
3275,191.1800,193.6100,190.3800,190.8400,5699400
3276,189.9200,191.3300,189.4500,189.6600,4962200
3277,187.0100,189.9900,186.7700,189.4500,4858800
3278,184.5700,188.3500,184.2100,188.0000,7836800
3279,182.0200,183.3100,180.8400,180.9400,3661600
3280,182.7100,182.9300,180.6700,182.2100,4524200
3281,178.0100,179.5600,177.0600,177.0600,2232800
3282,180.6700,181.4900,177.5200,177.9500,4800900
3283,182.2200,182.9800,180.2900,181.3100,4178600
3284,183.3700,183.9600,180.0000,181.4800,5145100
3285,186.7100,186.9700,184.6600,185.2400,4440900
3286,186.8100,188.8300,183.3900,185.7300,5840500
3287,187.8200,189.9000,186.3000,186.6200,4616800
3288,187.4900,189.9700,185.6400,188.7500,4585300
3289,189.1700,189.8400,186.8500,187.3500,6038600
3290,185.2700,187.8300,185.1400,187.3800,3665300
3291,183.5800,184.7700,181.8700,183.3500,3881600
3292,184.2000,185.2400,181.1600,182.2400,5494800
3293,187.4800,187.8800,185.5100,187.2500,4330600
3294,186.2200,187.7300,184.7500,187.3200,3530800
3295,186.2700,187.1400,184.7400,186.3800,3237600
3296,185.1300,187.7800,184.0200,187.3000,4953500
3297,184.0000,185.2500,183.0300,183.9200,4136600
3298,181.5500,183.2600,180.7400,181.3500,5881200
3299,185.5900,186.9100,184.6300,184.6300,4710000
3300,185.5700,188.0700,185.2800,187.4500,5009800
3301,184.9900,187.0000,183.1800,186.3400,7057800
3302,181.7400,182.2800,179.0300,181.9700,5387700
3303,181.6600,182.9700,180.0100,180.3600,5373100
3304,181.5100,183.3900,180.6200,182.2500,5890600
3305,179.1100,181.6700,178.7500,181.6300,8054200
3306,178.1300,179.2400,176.1700,177.2500,7513800
3307,179.6800,179.8100,177.0100,177.3900,6708300
3308,178.0000,179.3800,176.2500,178.9000,15729400
3309,189.7100,190.1600,185.9000,186.5900,8790300
3310,188.1900,190.5300,187.7314,190.5300,5368200
3311,184.9700,187.5000,184.5000,186.8200,4399200
3312,186.0800,188.0000,185.6500,186.1200,5338200
3313,184.5900,186.0000,184.1100,185.0000,5330500
3314,183.0000,186.6300,182.9000,186.6200,5784800
3315,182.3200,183.7200,181.6400,182.3900,6842600
3316,176.8100,181.9900,175.6600,181.6900,7180900
3317,174.5700,177.2961,172.6800,176.8500,5851700
3318,171.5400,175.0700,168.8800,174.7400,9200000
3319,174.3600,177.9200,173.0400,173.2900,9042600
3320,176.0100,178.2700,174.7500,174.8700,7807400
3321,179.6900,180.9100,175.5300,179.1700,6944300
3322,177.9700,180.7500,177.0800,177.5500,7732200
3323,176.8200,179.6200,176.4300,177.7100,7638800
3324,170.9600,174.7000,169.8600,174.5100,6745700
3325,166.9900,169.5400,165.7600,169.3400,5586600
3326,168.3300,169.9700,166.5000,168.6200,8195600
3327,175.0000,177.6700,172.6200,173.0200,7043100
3328,173.5700,177.4300,172.7000,174.7200,6209600
3329,169.5000,173.8700,169.4300,173.1300,4755600
3330,171.3300,172.9900,169.7400,172.9900,11048100
3331,168.6400,170.1600,167.2300,170.0900,5464400
3332,164.0100,169.6600,161.9900,167.2400,6980700
3333,163.6400,163.9200,161.5400,163.4300,4723800
3334,159.6400,162.4400,158.7600,162.4200,5247200
3335,164.5700,165.1900,160.8100,161.3700,6743900
3336,167.0000,169.5800,165.1000,165.2500,6027200
3337,167.2800,167.9000,166.1600,167.3100,6796600
3338,163.0600,165.5500,162.2000,165.1100,5761200
3339,167.6900,168.9300,166.0000,166.9800,4979100
3340,172.7100,173.6800,170.1200,170.3300,5463900
3341,173.2900,173.7200,170.7100,171.9100,6074200
3342,172.0600,173.5100,170.8800,172.5100,4477700
3343,170.5800,172.7200,170.3600,172.6200,5293400
3344,164.8500,169.3300,163.2800,169.1400,6438200
3345,167.5200,168.5300,164.8500,165.5800,6751600
3346,164.1300,166.8300,163.3500,166.7600,6427000
3347,160.6500,164.5900,159.5300,164.3200,6923300
3348,161.3500,161.6800,157.6200,158.9800,7249100
3349,162.1700,163.9400,157.1300,157.5400,14068600
3350,166.3200,166.4600,160.1600,163.8300,15082600
3351,171.5700,172.9900,169.8900,171.4800,5129700
3352,172.1900,172.1900,169.0000,171.2400,5585400
3353,171.3200,174.0000,170.3900,172.9900,7645400
3354,168.5000,169.3800,165.8300,168.2000,5187000
3355,164.1000,168.7700,162.9400,166.7300,9175600
3356,168.1800,169.2300,161.8500,162.5400,13993600
3357,167.4600,171.0500,162.0000,170.6100,12517600
3358,168.8300,172.6100,166.0000,166.2200,15804900
3359,172.1000,174.2200,166.5200,172.9800,11871800
3360,176.5000,177.9200,171.1800,171.4800,11022300
3361,177.6700,179.2300,175.4100,178.8300,6722000
3362,179.9500,182.2900,177.8600,178.0500,5770400
3363,182.6000,183.6900,178.5000,180.7500,5842700
3364,180.2600,183.4300,179.7300,181.8500,6665600
3365,181.0600,183.2700,180.8800,181.8000,4478800
3366,182.0100,182.9100,180.9300,181.3500,5806800
3367,182.9400,184.0500,182.6500,182.9300,4356200
3368,183.8900,184.9600,183.2800,183.7000,4987000
3369,184.6400,185.6300,184.2600,185.1800,4516100
3370,183.5900,185.5000,182.9000,184.9000,4958400
3371,183.8400,184.4200,183.0000,183.6500,5901100
3372,178.7400,185.2100,178.6500,185.2100,13245600
3373,174.7300,176.4600,173.5800,175.2800,8879700
3374,175.0800,175.9400,174.0700,175.5400,5347100
3375,174.4000,176.1000,173.8400,174.2300,4613100
3376,174.9000,176.3200,174.0000,174.3200,4074800
3377,174.9300,175.3700,173.8900,174.0500,5036800
3378,174.9000,176.1500,174.6100,174.9900,4766500
3379,175.4900,176.4900,175.0100,176.4900,4399900
3380,176.7800,177.2700,176.1200,176.4800,5905600
3381,175.1900,177.7700,175.0900,177.7100,5885900
3382,173.5200,175.4309,173.5200,175.4300,4586500
3383,171.6100,174.6500,171.4900,174.5400,5181700
3384,171.1100,172.4468,170.7500,171.5500,5105200
3385,170.6100,170.8600,169.8200,170.5400,3817100
3386,168.3300,170.7000,168.0100,170.0100,4850000
3387,165.7400,168.2400,165.2100,167.6200,4446700
3388,165.8500,165.9400,164.5700,165.0700,4402600
3389,164.0600,166.7300,163.8000,166.1200,5271500
3390,165.5900,166.8100,165.1000,165.6800,3960500
3391,165.2000,166.7500,164.0000,166.2200,5387300
3392,163.7000,165.6100,163.5900,165.0200,3956100
3393,164.2400,165.1000,163.5800,164.4400,7149700
3394,162.0600,163.6300,161.7800,162.6700,4861100
3395,162.7500,163.4100,161.5200,162.3300,5225600
3396,163.8700,164.5700,163.6500,164.1200,7050000
3397,164.4400,164.4600,162.7300,163.1700,5099200
3398,164.5700,164.8400,162.8700,163.1800,4683300
3399,165.0100,165.9600,164.7600,164.8400,4299800
3400,163.2700,164.8500,163.2600,164.3400,3850800
3401,165.1100,165.2400,163.6100,163.6900,4187000
3402,164.7600,165.5800,164.2700,164.7500,3619700
3403,164.3000,165.8900,164.1300,165.0500,5230500
3404,166.4400,167.1000,165.7100,166.0900,3854100
3405,168.9000,169.5800,166.5000,166.5600,5134600
3406,168.4400,169.8900,167.8200,168.9300,9123400
3407,167.9100,168.4700,167.0000,167.5000,3277600
3408,167.4600,167.5000,165.9000,167.1800,5771300
3409,167.6300,168.4000,167.5100,167.7500,3882100
3410,168.5000,168.6700,167.5100,167.9900,4643600
3411,168.5800,168.6900,167.0700,168.2600,5144000
3412,170.4000,171.1500,169.3800,170.1600,4869900
3413,170.8600,171.4000,169.3200,170.5900,3538300
3414,170.1000,171.1900,169.4600,170.4400,4154300
3415,167.8500,171.4100,166.5300,170.5000,8773200
3416,169.8100,170.6400,168.3100,168.8600,4662200
3417,171.7000,172.1500,169.4400,169.9200,5167400
3418,169.6500,172.7700,168.6500,172.2400,5138500
3419,170.3000,170.5200,167.8200,169.5000,4663200
3420,169.2500,170.9000,169.2200,170.3800,4934800
3421,168.3900,169.8500,168.3100,169.1000,3594800
3422,169.0300,170.1500,168.2400,168.8900,4839400
3423,170.4700,170.8700,167.5000,168.4600,7332000
3424,172.3600,172.6200,169.5900,170.6200,6890300
3425,172.0000,173.4800,171.2300,172.8700,5007700
3426,172.1100,173.5400,171.4900,172.1500,5396200
3427,171.1000,173.0000,170.4800,170.5800,5587700
3428,169.9900,171.3800,169.7000,170.7800,5087700
3429,168.6100,170.5900,168.4600,170.3700,5299700
3430,167.9900,169.2000,167.4000,168.4900,7300000
3431,167.6500,168.7700,167.2300,167.6700,3583800
3432,165.6300,168.4500,164.8600,168.2800,6158400
3433,163.1000,165.8900,162.1900,164.7500,10891800
3434,165.7100,166.3800,164.4400,165.4000,6547100
3435,164.6400,166.1600,162.8600,165.9400,6160700
3436,165.0000,166.3400,164.8700,166.2100,5287400
3437,163.8400,165.3600,163.1600,164.9700,4699100
3438,163.9700,164.9300,163.6600,163.9500,4181900
3439,163.3600,163.7700,162.3000,163.2500,3860600
3440,163.4400,164.0000,163.1100,163.9500,4139000
3441,164.3500,164.3800,163.1600,164.0500,3324100
3442,164.1000,164.5463,163.2800,164.3800,3666700
3443,164.3400,164.7500,163.8100,164.0400,3774800
3444,163.8100,164.7000,163.6200,163.9900,3612000
3445,164.4200,164.7300,163.5800,164.2500,3225100
3446,163.7000,164.4200,163.0400,164.2700,4381900
3447,163.4000,164.0600,163.0700,163.0700,3860800
3448,163.5500,163.9900,163.0200,163.6000,3394100
3449,161.3400,163.0900,161.1500,162.8800,3456700
3450,161.5400,162.5800,161.1200,161.3700,3972800
3451,160.9800,162.7400,160.7600,162.1800,5348100
3452,160.2300,160.7100,158.8400,160.0400,5145800
3453,158.0000,160.0800,157.5300,159.5300,4782500
3454,158.5600,158.6100,157.5200,158.0000,4311400
3455,157.6400,159.6300,157.0700,157.6800,5784000
3456,156.5000,156.9500,154.3200,155.8900,11450000
3457,154.0000,154.5000,152.7000,154.1800,7376400
3458,156.5200,156.9800,151.7100,153.0000,12195300
3459,157.3500,159.6400,156.8800,159.0200,6475800
3460,161.1600,161.9804,160.0900,161.3900,4300500
3461,162.4000,163.2400,160.8400,162.4300,4271000
3462,164.6400,164.6700,161.3800,162.0200,7041400
3463,163.4700,167.7200,163.2800,165.8600,9086600
3464,159.7000,163.4300,159.2100,162.2800,5384800
3465,161.6000,162.9800,158.8500,159.9300,5312000
3466,163.4000,164.3100,160.6500,161.8300,4910700
3467,161.4200,164.0000,161.2700,163.4800,4057800
3468,159.4300,161.1100,159.4100,160.1600,3413000
3469,163.1500,163.1500,159.8800,159.9700,4382800
3470,162.3600,162.9900,161.2400,161.8800,4773000
3471,161.0600,162.3400,160.8600,162.2800,4518400
3472,159.6300,161.2700,159.0300,160.7700,5707500
3473,161.8100,162.6800,160.1400,160.1800,5998100
3474,163.5700,164.2600,161.7800,161.9500,5209300
3475,164.4600,164.8400,164.1000,164.8400,4245000
3476,163.3000,164.6700,162.8500,164.2400,3230500
3477,163.3300,163.6000,162.7500,163.4000,3216000
3478,162.8900,163.5700,162.5200,162.8400,3768700
3479,164.1800,164.3800,162.8500,163.2200,4129800
3480,163.9800,165.0100,163.3100,163.8500,5185200
3481,163.9000,165.0000,163.1800,164.0900,5737800
3482,165.6200,165.9700,164.1000,164.6500,4633600
3483,164.8200,166.2500,164.3200,166.0500,5612600
3484,164.0800,164.9900,164.0200,164.8200,4928100
3485,163.4800,164.1400,163.2200,164.0000,3755200
3486,163.1600,164.2000,162.8100,163.5300,4683400
3487,163.4000,163.6000,162.6100,163.3000,3904000
3488,162.1100,163.9400,162.0000,163.5600,5831300
3489,159.1800,162.0000,158.6800,162.0000,7197200
3490,161.0500,161.9201,158.6700,159.2100,6725600
3491,161.4300,162.1800,160.8600,161.0700,4878300
3492,161.6700,161.9040,160.4200,161.0400,5353100
3493,159.2100,164.3500,159.0000,161.4400,8260800
3494,155.4200,159.7900,155.3300,159.6300,7285100
3495,156.4000,156.7800,154.9600,155.5000,7009000
3496,154.5300,155.9600,154.4500,155.8000,7439900
3497,153.2600,156.1300,152.8301,155.6900,12141000
3498,149.8200,151.4650,149.3800,150.6500,9176900
3499,148.8900,150.0000,148.4700,150.0000,4544200
3500,149.2400,149.2900,148.2500,148.8200,3445800
3501,147.9900,149.2900,147.6700,149.1000,4091500
3502,148.2000,148.3500,146.7500,147.2800,4163600
3503,147.5800,148.0600,147.2300,147.6400,3633400
3504,148.7900,148.8600,146.9400,147.9300,4135700
3505,147.1300,148.7900,146.8200,148.6600,5029200
3506,147.3400,147.4800,146.7300,147.0500,4657400
3507,147.5600,148.2200,146.6400,147.6400,5060100
3508,147.2100,148.2000,147.1400,147.4800,4603800
3509,146.7300,147.0700,145.9600,146.7600,2969800
3510,146.3600,147.1100,146.2500,146.6700,3039100
3511,146.0000,147.5000,145.7100,146.5200,3661100
3512,145.3100,146.1500,145.0600,145.7100,2699600
3513,145.1200,145.7000,145.0000,145.3400,2314700
3514,145.8900,146.3300,145.3300,145.8900,2424500
3515,145.6600,146.4000,145.5800,145.9500,3388800
3516,144.9900,145.9900,144.3300,145.7400,3777100
3517,145.3900,145.5400,144.3900,144.5100,3995000
3518,144.6900,145.5000,144.4000,145.0000,10027000
3519,144.8400,145.3200,144.1500,144.5500,4178600
3520,145.1300,145.7200,144.3100,144.7200,4447400
3521,144.2600,146.0100,144.2600,145.8200,4800800
3522,145.1400,145.4000,144.2100,144.2800,4741000
3523,144.8800,144.9500,143.7300,144.8200,3503800
3524,145.9400,145.9400,143.5200,144.3000,4405300
3525,144.3500,145.6500,143.8400,144.9800,4961400
3526,146.0200,146.2999,143.8700,144.0200,4828600
3527,144.5400,145.8700,144.5200,144.9900,3321800
3528,144.2500,145.6800,144.2500,145.3800,3710600
3529,144.3300,145.8500,144.3000,145.1800,5374000
3530,143.6100,145.1300,143.5100,144.4100,6822800
3531,142.2400,142.7600,141.2800,141.4600,7674800
3532,143.5300,143.6700,141.5000,142.8900,5040300
3533,145.3000,145.3000,143.5700,143.9000,2081300
3534,143.9500,146.4400,143.8200,145.8100,4874100
3535,144.2400,144.5300,142.3300,143.1800,4570300
3536,144.0000,145.4300,143.5600,145.3900,3730700
3537,144.3800,145.3500,143.9900,145.0500,5015900
3538,143.0400,144.9900,142.7500,144.3600,4236200
3539,142.4900,142.4900,141.3900,141.9500,4785900
3540,142.9300,143.3800,141.1800,142.2400,6342100
3541,143.8900,144.7500,143.2700,143.6400,3827700
3542,144.5900,145.7700,143.5500,143.7400,4731500
3543,144.7000,145.5000,143.3500,145.4300,4752200
3544,146.0900,146.7900,145.6300,146.5500,5172000
3545,146.7000,147.5300,145.6300,146.1400,5700600
3546,145.3500,146.5800,145.2500,146.4600,4459700
3547,145.9400,146.9300,145.6700,146.9200,4995800
3548,144.8200,146.8400,144.7100,146.7900,6622500
3549,144.2400,144.4600,142.6300,144.1700,5182100
3550,143.8500,144.7100,143.7100,143.8400,4626400
3551,143.6400,144.2600,142.3200,143.3200,5674600
3552,140.9000,144.0000,140.7500,143.6000,8439300
3553,141.8400,141.9500,140.4200,140.9000,5481600
3554,139.5200,141.5700,139.0000,141.4300,6465300
3555,139.2900,142.0000,138.5300,140.6700,7327100
3556,140.4200,141.4000,139.8100,139.8400,4870000
3557,140.1500,140.7500,139.4600,139.6700,4105300
3558,139.8100,140.4900,138.4000,139.8300,6221200
3559,138.2800,139.8700,138.1300,139.0700,6945500
3560,137.3000,139.3400,136.7000,138.0300,14159100
3561,140.9000,143.0300,140.8400,142.8300,10322700
3562,142.1000,142.1000,140.5400,141.0600,7220400
3563,140.3500,141.5000,139.6900,141.5000,5653100
3564,139.9100,141.4800,139.7800,140.3700,8784300
3565,138.4000,139.9900,138.2700,139.8500,5637300
3566,138.7900,139.9400,138.6400,139.6600,4004300
3567,138.4000,139.0900,138.0600,138.8500,4540800
3568,137.9200,138.8800,137.5200,138.7200,6440800
3569,136.8800,137.9600,136.8300,137.8400,4783000
3570,136.1800,137.9015,136.1200,137.6600,6202500
3571,135.2300,135.9200,134.3900,135.2500,4059900
3572,135.5100,136.2800,135.0900,135.6400,5621200
3573,135.5000,136.1100,133.6700,134.1400,6425800
3574,134.4000,135.8050,134.3400,135.4800,5151200
3575,134.6700,135.1400,133.7100,134.8900,7481300
3576,133.5100,135.0000,133.5100,134.6500,6155400
3577,132.4200,134.1500,132.3400,134.1100,7122400
3578,131.4200,132.7800,131.2200,131.6700,3898800
3579,131.6100,132.5800,131.4000,132.5700,4922400
3580,131.4500,132.8000,130.7800,131.9800,5267900
3581,130.2400,132.0900,130.1100,131.7900,7145500
3582,129.9200,130.6000,129.7000,130.1900,10397400
3583,129.2000,129.9500,128.8000,129.6700,4685000
3584,128.6500,129.9600,128.5400,129.4300,4762500
3585,128.4300,129.9200,128.4300,128.8500,4850500
3586,128.6300,130.0000,128.5200,129.6100,5271300
3587,126.9900,128.2900,126.2600,127.9900,4418700
3588,127.2700,127.5700,126.1500,126.3600,3436700
3589,126.0200,126.5199,125.3900,126.0800,4477500
3590,126.9900,127.3600,125.8801,125.9500,4353300
3591,126.2200,127.6000,125.9001,127.5800,5142900
3592,126.0300,126.2300,124.6500,125.0400,5103300
3593,125.3100,126.3100,124.5200,125.7700,5623100
3594,123.3100,123.9900,122.2800,123.1300,5624200
3595,125.0800,125.2699,123.4000,123.4000,3604000
3596,123.8300,124.8000,122.4200,124.7300,6214200
3597,125.7800,125.7800,122.7800,122.7800,7746600
3598,124.5700,125.6000,124.0000,125.2700,5235300
3599,125.2100,126.0200,124.5700,124.9000,5621200
3600,127.5700,128.0300,126.4400,126.4700,4034400
3601,128.7200,128.9800,126.9600,127.5000,6246300
3602,128.6700,129.5900,128.0200,128.9000,5402400
3603,128.8700,130.1950,127.8000,129.3925,4883200
3604,128.8300,129.8500,127.9050,128.4500,4298300
3605,127.4700,128.2300,126.9600,127.7700,4009200
3606,127.9600,128.4600,127.3300,127.8700,4669400
3607,127.6900,128.7800,127.5200,128.3000,5132200
3608,130.6900,130.6900,129.4610,129.8300,6316100
3609,131.1800,132.4900,130.7700,131.8400,5471700
3610,130.7900,132.3400,130.4000,132.0000,6131700
3611,130.4100,130.4800,128.7600,130.1400,6136200
3612,130.7300,131.9800,130.5300,131.8300,4520600
3613,130.4600,131.5000,129.8500,131.2700,4567500
3614,130.0300,131.0400,129.3300,130.3700,5091800
3615,129.2500,131.2000,129.2500,130.7600,6437500
3616,127.4300,128.9800,127.0400,128.4000,6021000
3617,129.0600,129.5000,127.1400,128.0200,8994200
3618,128.6700,129.3500,127.8800,128.4300,4248800
3619,128.7800,129.1700,127.8900,128.6300,4648200
